,Name,ID,Position,Link,Start Year,End Year
7348,Ken Harvey,604,1B/DH,statss.aspx?playerid=604&position=1B/DH,2001,2005
7355,Bill Haselman,1254,C,statss.aspx?playerid=1254&position=C,1990,2003
7361,Alex Hassan,9959,OF,statss.aspx?playerid=9959&position=OF,2014,2014
7381,Scott Hatteberg,916,C/1B,statss.aspx?playerid=916&position=C/1B,1995,2008
7384,John Hattig,2563,3B,statss.aspx?playerid=2563&position=3B,2006,2006
7412,Brad Hawpe,1885,OF,statss.aspx?playerid=1885&position=OF,2004,2013
7417,Brett Hayes,4293,C,statss.aspx?playerid=4293&position=C,2009,2015
7429,Nathan Haynes,17,OF,statss.aspx?playerid=17&position=OF,2007,2008
7433,Austin Hays,19363,OF,statss.aspx?playerid=19363&position=OF,2017,2017
7438,Jeremy Hazelbaker,9399,OF,statss.aspx?playerid=9399&position=OF,2016,2017
7442,Jerad Head,8517,OF,statss.aspx?playerid=8517&position=OF,2011,2011
7472,Slade Heathcott,10336,OF,statss.aspx?playerid=10336&position=OF,2015,2015
7507,Chris Heintz,2307,C,statss.aspx?playerid=2307&position=C,2005,2007
7516,Chris Heisey,3978,OF,statss.aspx?playerid=3978&position=OF,2010,2017
7534,Wes Helms,94,1B/3B,statss.aspx?playerid=94&position=1B/3B,1998,2011
7535,Todd Helton,432,1B,statss.aspx?playerid=432&position=1B,1997,2013
7557,Rickey Henderson,194,OF,statss.aspx?playerid=194&position=OF,1979,2003
7612,Drew Henson,822,3B,statss.aspx?playerid=822&position=3B,2002,2003
7629,Chad Hermansen,991,OF,statss.aspx?playerid=991&position=OF,1999,2004
7632,Jeremy Hermida,7208,OF,statss.aspx?playerid=7208&position=OF,2005,2012
7639,Anderson Hernandez,3366,2B/SS,statss.aspx?playerid=3366&position=2B/SS,2005,2010
7640,Michel Hernandez,1835,C,statss.aspx?playerid=1835&position=C,2003,2009
7645,Diory Hernandez,4950,SS,statss.aspx?playerid=4950&position=SS,2009,2011
7648,Marco Hernandez,13154,2B/3B,statss.aspx?playerid=13154&position=2B/3B,2016,2017
7656,Luis Hernandez,3206,SS,statss.aspx?playerid=3206&position=SS,2007,2012
7670,Ramon Hernandez,918,C,statss.aspx?playerid=918&position=C,1999,2013
7674,Jose Hernandez,688,3B/SS,statss.aspx?playerid=688&position=3B/SS,1991,2006
7675,Oscar Hernandez,13490,C,statss.aspx?playerid=13490&position=C,2015,2016
7689,Elian Herrera,5432,2B/3B/OF,statss.aspx?playerid=5432&position=2B/3B/OF,2012,2015
7692,Jonathan Herrera,4182,2B/SS,statss.aspx?playerid=4182&position=2B/SS,2008,2015
7732,Mike Hessman,1808,1B/3B,statss.aspx?playerid=1808&position=1B/3B,2003,2010
7733,John Hester,877,C,statss.aspx?playerid=877&position=C,2009,2013
7765,Brandon Hicks,4003,2B,statss.aspx?playerid=4003&position=2B,2010,2014
7771,Richard Hidalgo,561,OF,statss.aspx?playerid=561&position=OF,1997,2005
7786,Bobby Higginson,469,OF,statss.aspx?playerid=469&position=OF,1995,2005
7809,Steven Hill,8211,C/1B,statss.aspx?playerid=8211&position=C/1B,2010,2012
7810,Bobby Hill,283,2B/3B,statss.aspx?playerid=283&position=2B/3B,2002,2005
7811,Koyie Hill,1829,C,statss.aspx?playerid=1829&position=C,2003,2014
7816,Aaron Hill,6104,2B,statss.aspx?playerid=6104&position=2B,2005,2017
7830,Shea Hillenbrand,196,1B/3B,statss.aspx?playerid=196&position=1B/3B,2001,2007
7844,A.J. Hinch,606,C,statss.aspx?playerid=606&position=C,1998,2004
7859,Eric Hinske,1305,3B/OF,statss.aspx?playerid=1305&position=3B/OF,2002,2013
7892,Denny Hocking,730,2B/SS,statss.aspx?playerid=730&position=2B/SS,1993,2005
7913,L.J. Hoes,6656,OF,statss.aspx?playerid=6656&position=OF,2012,2015
7933,Jamie Hoffmann,6461,OF,statss.aspx?playerid=6461&position=OF,2009,2011
7936,Jarrett Hoffpauir,7554,2B/3B,statss.aspx?playerid=7554&position=2B/3B,2009,2010
7937,Micah Hoffpauir,4342,1B/OF,statss.aspx?playerid=4342&position=1B/OF,2008,2010
7962,Aaron Holbert,1960,2B,statss.aspx?playerid=1960&position=2B,1996,2005
7983,Todd Hollandsworth,433,OF,statss.aspx?playerid=433&position=OF,1995,2006
7986,Matt Holliday,1873,OF,statss.aspx?playerid=1873&position=OF,2004,2017
7988,Michael Hollimon,3674,SS,statss.aspx?playerid=3674&position=SS,2008,2008
7993,Dave Hollins,1391,3B,statss.aspx?playerid=1391&position=3B,1990,2002
7994,Damon Hollins,1919,OF,statss.aspx?playerid=1919&position=OF,1998,2006
8004,Steve Holm,3472,C,statss.aspx?playerid=3472&position=C,2008,2011
8022,Tyler Holt,11391,OF,statss.aspx?playerid=11391&position=OF,2014,2016
8035,Destin Hood,9887,OF,statss.aspx?playerid=9887&position=OF,2016,2016
8044,Kevin Hooper,1942,2B/OF,statss.aspx?playerid=1942&position=2B/OF,2005,2006
8056,Paul Hoover,1212,C,statss.aspx?playerid=1212&position=C,2001,2010
8066,Norris Hopper,2450,OF,statss.aspx?playerid=2450&position=OF,2006,2008
8088,Brian Horwitz,7938,OF,statss.aspx?playerid=7938&position=OF,2008,2008
8107,J.R. House,992,C,statss.aspx?playerid=992&position=C,2003,2008
8124,Tyler Houston,689,C/3B,statss.aspx?playerid=689&position=C/3B,1996,2003
8141,Ryan Howard,2154,1B,statss.aspx?playerid=2154&position=1B,2004,2016
8177,Jared Hoying,10882,OF,statss.aspx?playerid=10882&position=OF,2016,2017
8186,Chin-lung Hu,5198,2B/SS,statss.aspx?playerid=5198&position=2B/SS,2007,2011
8187,Trenidad Hubbard,1036,OF,statss.aspx?playerid=1036&position=OF,1994,2003
8197,Justin Huber,3147,1B/OF,statss.aspx?playerid=3147&position=1B/OF,2005,2009
8198,Ken Huckaby,1306,C,statss.aspx?playerid=1306&position=C,2001,2006
8207,Orlando Hudson,1307,2B,statss.aspx?playerid=1307&position=2B,2002,2012
8217,Kyle Hudson,3658,OF,statss.aspx?playerid=3658&position=OF,2011,2011
8224,Aubrey Huff,1213,1B,statss.aspx?playerid=1213&position=1B,2000,2012
8227,Chad Huffman,5311,OF,statss.aspx?playerid=5311&position=OF,2010,2017
8232,Luke Hughes,4898,1B/2B,statss.aspx?playerid=4898&position=1B/2B,2010,2012
8253,Rhyne Hughes,9955,1B,statss.aspx?playerid=9955&position=1B,2010,2010
8262,Tug Hulett,7451,2B/DH,statss.aspx?playerid=7451&position=2B/DH,2008,2009
8272,Tim Hummel,238,3B,statss.aspx?playerid=238&position=3B,2003,2004
8281,Todd Hundley,284,C,statss.aspx?playerid=284&position=C,1990,2003
8293,Cedric Hunter,2833,OF,statss.aspx?playerid=2833&position=OF,2011,2016
8294,Brian Hunter,562,OF,statss.aspx?playerid=562&position=OF,1994,2003
8310,Torii Hunter,731,OF,statss.aspx?playerid=731&position=OF,1997,2015
8348,Jae-Gyun Hwang,19369,3B,statss.aspx?playerid=19369&position=3B,2017,2017
8355,Adam Hyzdu,1543,OF,statss.aspx?playerid=1543&position=OF,2000,2006
8357,Raul Ibanez,607,OF,statss.aspx?playerid=607&position=OF,1996,2014
8366,Tadahito Iguchi,8581,2B,statss.aspx?playerid=8581&position=2B,2005,2008
8371,Omar Infante,1609,2B,statss.aspx?playerid=1609&position=2B,2002,2016
8374,Brandon Inge,470,3B,statss.aspx?playerid=470&position=3B,2001,2013
8377,Joe Inglett,7254,2B/OF,statss.aspx?playerid=7254&position=2B/OF,2006,2011
8391,Hernan Iribarren,4177,2B/OF,statss.aspx?playerid=4177&position=2B/OF,2008,2016
8405,Travis Ishikawa,4793,1B,statss.aspx?playerid=4793&position=1B,2006,2015
8409,Akinori Iwamura,7781,2B/3B,statss.aspx?playerid=7781&position=2B/3B,2007,2010
8412,Maicer Izturis,2437,2B/3B,statss.aspx?playerid=2437&position=2B/3B,2004,2014
8413,Cesar Izturis,656,SS,statss.aspx?playerid=656&position=SS,2001,2013
8418,Conor Jackson,5997,1B/OF,statss.aspx?playerid=5997&position=1B/OF,2005,2011
8420,Brett Jackson,9632,OF,statss.aspx?playerid=9632&position=OF,2012,2014
8423,Ryan Jackson,6596,2B,statss.aspx?playerid=6596&position=2B,2012,2015
8431,Damian Jackson,471,2B/SS,statss.aspx?playerid=471&position=2B/SS,1996,2006
8433,Ryan Jackson,472,1B/OF,statss.aspx?playerid=472&position=1B/OF,1998,2002
8455,Mike Jacobs,2231,1B,statss.aspx?playerid=2231&position=1B,2005,2012
8465,Bucky Jacobsen,2368,1B/DH,statss.aspx?playerid=2368&position=1B/DH,2004,2004
8505,Paul Janish,7412,SS,statss.aspx?playerid=7412&position=SS,2008,2017
8517,Jason Jaramillo,8358,C,statss.aspx?playerid=8358&position=C,2009,2011
8522,John Jaso,5887,C,statss.aspx?playerid=5887&position=C,2008,2017
8555,Geoff Jenkins,690,OF,statss.aspx?playerid=690&position=OF,1998,2008
8563,Desmond Jennings,1965,OF,statss.aspx?playerid=1965&position=OF,2010,2016
8565,Kyle Jensen,7706,1B/OF,statss.aspx?playerid=7706&position=1B/OF,2016,2016
8570,Marcus Jensen,691,C,statss.aspx?playerid=691&position=C,1996,2002
8577,Derek Jeter,826,SS,statss.aspx?playerid=826&position=SS,1995,2014
8583,D'Angelo Jimenez,1038,2B,statss.aspx?playerid=1038&position=2B,1999,2007
8584,Luis Jimenez,2602,DH,statss.aspx?playerid=2602&position=DH,2012,2012
8594,A.J. Jimenez,7077,C,statss.aspx?playerid=7077&position=C,2017,2017
8597,Luis Jimenez,6341,3B,statss.aspx?playerid=6341&position=3B,2013,2015
8599,Charlton Jimerson,2171,OF,statss.aspx?playerid=2171&position=OF,2005,2008
8602,Kenji Johjima,5811,C,statss.aspx?playerid=5811&position=C,2006,2009
8610,Charles Johnson,523,C,statss.aspx?playerid=523&position=C,1994,2005
8613,Nick Johnson,828,1B,statss.aspx?playerid=828&position=1B,2001,2012
8628,Rob Johnson,8029,C,statss.aspx?playerid=8029&position=C,2007,2013
8632,Mark Johnson,1376,1B,statss.aspx?playerid=1376&position=1B,1995,2002
8649,Rontrez Johnson,1651,OF,statss.aspx?playerid=1651&position=OF,2003,2003
8655,Dan Johnson,2167,1B,statss.aspx?playerid=2167&position=1B,2005,2015
8673,Elliot Johnson,4751,2B/SS,statss.aspx?playerid=4751&position=2B/SS,2008,2014
8691,Gary Johnson,1697,OF,statss.aspx?playerid=1697&position=OF,2003,2003
8697,Reed Johnson,1702,OF,statss.aspx?playerid=1702&position=OF,2003,2015
8699,Chris Johnson,1191,3B,statss.aspx?playerid=1191&position=3B,2009,2016
8704,Ben Johnson,2731,OF,statss.aspx?playerid=2731&position=OF,2005,2007
8712,Kelly Johnson,2234,2B,statss.aspx?playerid=2234&position=2B,2005,2016
8713,Russ Johnson,1216,2B/3B,statss.aspx?playerid=1216&position=2B/3B,1997,2005
8719,Mark Johnson,240,C,statss.aspx?playerid=240&position=C,1998,2008
8720,Micah Johnson,13809,2B,statss.aspx?playerid=13809&position=2B,2015,2017
8748,James Jones,9767,OF,statss.aspx?playerid=9767&position=OF,2014,2015
8750,Brandon Jones,6987,OF,statss.aspx?playerid=6987&position=OF,2007,2009
8752,Andruw Jones,96,OF,statss.aspx?playerid=96&position=OF,1996,2012
8753,Chipper Jones,97,3B,statss.aspx?playerid=97&position=3B,1993,2012
8755,Garrett Jones,2714,1B/OF,statss.aspx?playerid=2714&position=1B/OF,2007,2015
8764,Mitch Jones,3006,DH/OF,statss.aspx?playerid=3006&position=DH/OF,2009,2009
8798,Jacque Jones,735,OF,statss.aspx?playerid=735&position=OF,1999,2008
8817,Jason Jones,1775,OF,statss.aspx?playerid=1775&position=OF,2003,2003
8855,Brian Jordan,658,OF,statss.aspx?playerid=658&position=OF,1992,2006
8864,Ryan Jorgensen,7056,C,statss.aspx?playerid=7056&position=C,2005,2008
8865,Felix Jose,1610,OF,statss.aspx?playerid=1610&position=OF,1988,2003
8868,Tommy Joseph,10349,1B,statss.aspx?playerid=10349&position=1B,2016,2017
8910,David Justice,923,OF,statss.aspx?playerid=923&position=OF,1989,2002
8915,Kila Ka'aihue,4707,1B/DH,statss.aspx?playerid=4707&position=1B/DH,2008,2012
8917,Kevin Kaczmarski,18146,OF,statss.aspx?playerid=18146&position=OF,2018,2018
8938,Ryan Kalish,6962,OF,statss.aspx?playerid=6962&position=OF,2010,2016
8953,Jung Ho Kang,17182,3B/SS,statss.aspx?playerid=17182&position=3B/SS,2015,2016
8955,Gabe Kapler,1256,OF,statss.aspx?playerid=1256&position=OF,1998,2010
8972,Eric Karros,659,1B,statss.aspx?playerid=659&position=1B,1991,2004
8978,Matt Kata,1741,2B,statss.aspx?playerid=1741&position=2B,2003,2009
8991,Munenori Kawasaki,13047,2B/SS,statss.aspx?playerid=13047&position=2B/SS,2012,2016
8996,Sean Kazmar,7349,SS,statss.aspx?playerid=7349&position=SS,2008,2008
9001,Austin Kearns,332,OF,statss.aspx?playerid=332&position=OF,2002,2013
9072,Kenny Kelly,1084,OF,statss.aspx?playerid=1084&position=OF,2000,2005
9074,Don Kelly,2216,OF,statss.aspx?playerid=2216&position=OF,2007,2016
9107,Dave Kelton,285,OF,statss.aspx?playerid=285&position=OF,2003,2004
9116,Jason Kendall,993,C,statss.aspx?playerid=993&position=C,1996,2010
9127,Adam Kennedy,19,2B,statss.aspx?playerid=19&position=2B,1999,2012
9150,Jeff Kent,1119,2B,statss.aspx?playerid=1119&position=2B,1992,2008
9159,Jeff Keppinger,3856,2B,statss.aspx?playerid=3856&position=2B,2004,2013
9202,Bobby Kielty,736,OF,statss.aspx?playerid=736&position=OF,2001,2007
9207,Roger Kieschnick,5225,OF,statss.aspx?playerid=5225&position=OF,2013,2014
9208,Brooks Kieschnick,389,P/OF,statss.aspx?playerid=389&position=P/OF,1996,2004
9227,Hyun Soo Kim,18718,OF,statss.aspx?playerid=18718&position=OF,2016,2017
9269,Gene Kingsale,1085,OF,statss.aspx?playerid=1085&position=OF,1996,2003
9270,Mike Kinkade,660,OF,statss.aspx?playerid=660&position=OF,1998,2003
9318,Patrick Kivlehan,13910,OF,statss.aspx?playerid=13910&position=OF,2016,2017
9321,Danny Klassen,1455,2B/3B,statss.aspx?playerid=1455&position=2B/3B,1998,2003
9335,Ryan Klesko,1041,1B/OF,statss.aspx?playerid=1041&position=1B/OF,1992,2007
9388,Chuck Knoblauch,609,2B,statss.aspx?playerid=609&position=2B,1991,2002
9391,Justin Knoedler,2223,C,statss.aspx?playerid=2223&position=C,2004,2006
9399,Jon Knott,3942,DH/OF,statss.aspx?playerid=3942&position=DH/OF,2004,2007
9418,Jeff Kobernus,9591,OF,statss.aspx?playerid=9591&position=OF,2013,2014
9448,Erik Komatsu,8039,OF,statss.aspx?playerid=8039&position=OF,2012,2012
9453,Paul Konerko,242,1B,statss.aspx?playerid=242&position=1B,1997,2014
9464,Graham Koonce,1851,1B,statss.aspx?playerid=1851&position=1B,2003,2003
9483,Joe Koshansky,7547,1B,statss.aspx?playerid=7547&position=1B,2007,2008
9486,Corey Koskie,738,3B,statss.aspx?playerid=738&position=3B,1998,2006
9493,Casey Kotchman,1930,1B,statss.aspx?playerid=1930&position=1B,2004,2013
9494,Mark Kotsay,1042,OF,statss.aspx?playerid=1042&position=OF,1997,2013
9495,George Kottaras,5506,C,statss.aspx?playerid=5506&position=C,2008,2014
9499,Kevin Kouzmanoff,5995,3B,statss.aspx?playerid=5995&position=3B,2006,2014
9521,Marc Krauss,7577,1B/OF,statss.aspx?playerid=7577&position=1B/OF,2013,2015
9541,Chad Kreuter,661,C,statss.aspx?playerid=661&position=C,1988,2003
9549,Josh Kroeger,2205,OF,statss.aspx?playerid=2205&position=OF,2004,2004
9571,Dave Krynzel,8216,OF,statss.aspx?playerid=8216&position=OF,2004,2005
9573,Jason Kubel,2161,DH/OF,statss.aspx?playerid=2161&position=DH/OF,2004,2014
9578,Kyle Kubitza,12148,3B,statss.aspx?playerid=12148&position=3B,2015,2015
9622,Josh Labandeira,2191,2B/SS,statss.aspx?playerid=2191&position=2B/SS,2004,2004
9642,Tyler Ladendorf,3211,2B,statss.aspx?playerid=3211&position=2B,2015,2016
9648,Pete LaForest,1821,C/DH,statss.aspx?playerid=1821&position=C/DH,2003,2007
9656,Bryan LaHair,5462,1B/OF,statss.aspx?playerid=5462&position=1B/OF,2008,2012
9659,Brandon Laird,5476,1B/3B,statss.aspx?playerid=5476&position=1B/3B,2011,2013
9660,Gerald Laird,1698,C,statss.aspx?playerid=1698&position=C,2003,2015
9663,Junior Lake,4672,OF,statss.aspx?playerid=4672&position=OF,2013,2016
9669,Tim Laker,1681,C,statss.aspx?playerid=1681&position=C,1992,2006
9670,Blake Lalli,9246,C/1B,statss.aspx?playerid=9246&position=C/1B,2012,2016
9682,David Lamb,1635,2B/SS,statss.aspx?playerid=1635&position=2B/SS,1999,2002
9686,Mike Lamb,1258,1B/3B,statss.aspx?playerid=1258&position=1B/3B,2000,2010
9691,Andrew Lambo,5386,OF,statss.aspx?playerid=5386&position=OF,2013,2016
9700,Tom Lampkin,1043,C,statss.aspx?playerid=1043&position=C,1988,2002
9721,Jason Lane,1397,OF,statss.aspx?playerid=1397&position=OF,2002,2014
9736,Ryan Langerhans,98,OF,statss.aspx?playerid=98&position=OF,2002,2013
9745,Ray Lankford,1044,OF,statss.aspx?playerid=1044&position=OF,1990,2004
9760,Matt LaPorta,2280,1B,statss.aspx?playerid=2280&position=1B,2009,2012
9765,Jeff Larish,5128,1B/DH,statss.aspx?playerid=5128&position=1B/DH,2008,2010
9767,Barry Larkin,335,SS,statss.aspx?playerid=335&position=SS,1986,2004
9778,Greg LaRocca,1582,3B,statss.aspx?playerid=1582&position=3B,2000,2003
9779,Andy LaRoche,6444,3B,statss.aspx?playerid=6444&position=3B,2007,2013
9780,Adam LaRoche,1904,1B,statss.aspx?playerid=1904&position=1B,2004,2015
9789,Brandon Larson,336,3B,statss.aspx?playerid=336&position=3B,2001,2004
9790,Jason LaRue,337,C,statss.aspx?playerid=337&position=C,1999,2010
9803,Chris Latham,882,OF,statss.aspx?playerid=882&position=OF,1997,2003
9822,Ryan Lavarnway,8879,C,statss.aspx?playerid=8879&position=C,2011,2017
9836,Joe Lawrence,1308,2B,statss.aspx?playerid=1308&position=2B,2002,2002
9843,Brett Lawrie,5247,2B/3B,statss.aspx?playerid=5247&position=2B/3B,2011,2016
9850,Matt Lawton,390,OF,statss.aspx?playerid=390&position=OF,1995,2006
9891,Matthew LeCroy,1456,C/DH,statss.aspx?playerid=1456&position=C/DH,2000,2007
9894,Ricky Ledee,1407,OF,statss.aspx?playerid=1407&position=OF,1998,2007
9898,Derrek Lee,525,1B,statss.aspx?playerid=525&position=1B,1997,2011
9899,Dae-Ho Lee,18722,1B,statss.aspx?playerid=18722&position=1B,2016,2016
9925,Travis Lee,958,1B,statss.aspx?playerid=958&position=1B,1998,2006
9928,Carlos Lee,243,OF,statss.aspx?playerid=243&position=OF,1999,2012
9998,Jose Leon,149,1B/3B,statss.aspx?playerid=149&position=1B/3B,2002,2004
10014,Justin Leone,2157,3B,statss.aspx?playerid=2157&position=3B,2004,2006
10032,Steven Lerud,113,C,statss.aspx?playerid=113&position=C,2012,2013
10033,Brian Lesher,1309,OF,statss.aspx?playerid=1309&position=OF,1996,2002
10057,Darren Lewis,286,OF,statss.aspx?playerid=286&position=OF,1990,2002
10059,Fred Lewis,4693,OF,statss.aspx?playerid=4693&position=OF,2006,2012
10088,Alex Liddi,5411,3B,statss.aspx?playerid=5411&position=3B,2011,2013
10094,Mike Lieberthal,959,C,statss.aspx?playerid=959&position=C,1994,2007
10097,Jeff Liefer,245,1B/OF,statss.aspx?playerid=245&position=1B/OF,1999,2005
10103,Brent Lillibridge,3501,OF,statss.aspx?playerid=3501&position=OF,2008,2013
10112,Che-Hsuan Lin,3734,OF,statss.aspx?playerid=3734&position=OF,2012,2012
10120,Adam Lind,8027,1B/DH,statss.aspx?playerid=8027&position=1B/DH,2006,2017
10132,Todd Linden,1803,OF,statss.aspx?playerid=1803&position=OF,2003,2007
10143,John Lindsey,2279,1B,statss.aspx?playerid=2279&position=1B,2010,2010
10170,Rymer Liriano,4779,OF,statss.aspx?playerid=4779&position=OF,2014,2017
10185,Mark Little,438,OF,statss.aspx?playerid=438&position=OF,1998,2004
10211,Paul Lo Duca,662,C,statss.aspx?playerid=662&position=C,1998,2008
10230,Keith Lockhart,1380,2B,statss.aspx?playerid=1380&position=2B,1994,2003
10243,Kenny Lofton,246,OF,statss.aspx?playerid=246&position=OF,1991,2007
10247,Nook Logan,2076,OF,statss.aspx?playerid=2076&position=OF,2004,2007
10262,Ryan Lollis,6623,OF,statss.aspx?playerid=6623&position=OF,2015,2015
10265,George Lombard,101,OF,statss.aspx?playerid=101&position=OF,1998,2006
10270,Steve Lombardozzi,5422,2B/OF,statss.aspx?playerid=5422&position=2B/OF,2011,2017
10275,James Loney,4556,1B,statss.aspx?playerid=4556&position=1B,2006,2016
10291,Terrence Long,927,OF,statss.aspx?playerid=927&position=OF,1999,2006
10306,Felipe Lopez,1311,2B/SS,statss.aspx?playerid=1311&position=2B/SS,2001,2011
10307,Jose Lopez,3114,2B,statss.aspx?playerid=3114&position=2B,2004,2012
10310,Javy Lopez,103,C,statss.aspx?playerid=103&position=C,1992,2006
10311,Luis Lopez,1901,1B/3B,statss.aspx?playerid=1901&position=1B/3B,2001,2004
10315,Pedro Lopez,3207,SS,statss.aspx?playerid=3207&position=SS,2005,2007
10325,Mendy Lopez,1458,SS,statss.aspx?playerid=1458&position=SS,1998,2004
10326,Luis Lopez,695,2B/SS,statss.aspx?playerid=695&position=2B/SS,1993,2005
10329,Mickey Lopez,2283,2B/DH,statss.aspx?playerid=2283&position=2B/DH,2004,2004
10336,Mark Loretta,1383,2B,statss.aspx?playerid=1383&position=2B,1995,2009
10343,David Lough,7215,OF,statss.aspx?playerid=7215&position=OF,2012,2016
10373,Mike Lowell,527,3B,statss.aspx?playerid=527&position=3B,1998,2010
10390,Ed Lucas,7532,3B,statss.aspx?playerid=7532&position=3B,2013,2014
10403,Donny Lucy,7498,C,statss.aspx?playerid=7498&position=C,2007,2011
10407,Ryan Ludwick,1260,OF,statss.aspx?playerid=1260&position=OF,2002,2014
10418,Julio Lugo,565,SS,statss.aspx?playerid=565&position=SS,2000,2011
10432,Hector Luna,1874,2B,statss.aspx?playerid=1874&position=2B,2004,2012
10442,Trey Lunsford,1614,C,statss.aspx?playerid=1614&position=C,2002,2003
10455,Zach Lutz,3735,1B/3B,statss.aspx?playerid=3735&position=1B/3B,2012,2013
10456,Donald Lutz,10154,OF,statss.aspx?playerid=10154&position=OF,2013,2014
10508,John Mabry,1381,1B/OF,statss.aspx?playerid=1381&position=1B/OF,1994,2007
10521,Robert Machado,289,C,statss.aspx?playerid=289&position=C,1996,2004
10522,Alejandro Machado,2082,2B/OF,statss.aspx?playerid=2082&position=2B/OF,2005,2005
10524,Andy Machado,1853,SS,statss.aspx?playerid=1853&position=SS,2003,2005
10531,Drew Macias,5451,OF,statss.aspx?playerid=5451&position=OF,2007,2009
10532,Jose Macias,476,3B/OF,statss.aspx?playerid=476&position=3B/OF,1999,2005
10551,Rob Mackowiak,995,OF,statss.aspx?playerid=995&position=OF,2001,2008
10559,Matt Macri,7548,3B,statss.aspx?playerid=7548&position=3B,2008,2008
10597,Wendell Magee,477,OF,statss.aspx?playerid=477&position=OF,1996,2002
10612,Chris Magruder,392,OF,statss.aspx?playerid=392&position=OF,2001,2005
10621,Kevin Mahar,7164,OF,statss.aspx?playerid=7164&position=OF,2007,2007
10633,Mike Mahoney,1544,C,statss.aspx?playerid=1544&position=C,2000,2005
10640,Joe Mahoney,8179,1B,statss.aspx?playerid=8179&position=1B,2012,2013
10643,Mitch Maier,5588,OF,statss.aspx?playerid=5588&position=OF,2006,2012
10659,Val Majewski,4851,DH/OF,statss.aspx?playerid=4851&position=DH/OF,2004,2004
10673,Carlos Maldonado,2034,C,statss.aspx?playerid=2034&position=C,2006,2012
10687,Marty Malloy,1374,2B,statss.aspx?playerid=1374&position=2B,1998,2002
10719,Matt Mangini,8051,3B/DH,statss.aspx?playerid=8051&position=3B/DH,2010,2010
10768,Tommy Manzella,3789,SS,statss.aspx?playerid=3789&position=SS,2009,2010
10821,Chris Marrero,2852,1B/OF,statss.aspx?playerid=2852&position=1B/OF,2011,2017
10822,Eli Marrero,1166,C/OF,statss.aspx?playerid=1166&position=C/OF,1997,2006
10849,Lou Marson,7610,C,statss.aspx?playerid=7610&position=C,2008,2013
10855,Alfredo Marte,5212,OF,statss.aspx?playerid=5212&position=OF,2013,2015
10856,Andy Marte,3203,1B/3B,statss.aspx?playerid=3203&position=1B/3B,2005,2014
10896,Al Martin,1167,OF,statss.aspx?playerid=1167&position=OF,1992,2003
10900,Sandy Martinez,784,C,statss.aspx?playerid=784&position=C,1995,2004
10919,Osvaldo Martinez,3900,SS,statss.aspx?playerid=3900&position=SS,2010,2011
10922,Edgar Martinez,1086,3B/DH,statss.aspx?playerid=1086&position=3B/DH,1987,2004
10933,Ramon Martinez,1120,2B/SS,statss.aspx?playerid=1120&position=2B/SS,1998,2009
10935,Tino Martinez,1168,1B,statss.aspx?playerid=1168&position=1B,1990,2005
10938,Luis Martinez,2481,C,statss.aspx?playerid=2481&position=C,2011,2012
10941,Michael Martinez,7358,2B/OF,statss.aspx?playerid=7358&position=2B/OF,2011,2017
10944,Fernando Martinez,9210,OF,statss.aspx?playerid=9210&position=OF,2009,2013
10978,Darin Mastroianni,7316,OF,statss.aspx?playerid=7316&position=OF,2011,2016
10984,Ruben Mateo,340,OF,statss.aspx?playerid=340&position=OF,1999,2004
10986,Henry Mateo,1461,2B,statss.aspx?playerid=1461&position=2B,2001,2006
10988,Mike Matheny,1169,C,statss.aspx?playerid=1169&position=C,1994,2006
10989,Joe Mather,3714,OF,statss.aspx?playerid=3714&position=OF,2008,2012
11011,Luis Matos,152,OF,statss.aspx?playerid=152&position=OF,2000,2006
11012,Julius Matos,1509,2B/3B,statss.aspx?playerid=1509&position=2B/3B,2002,2003
11013,Dave Matranga,1752,2B,statss.aspx?playerid=1752&position=2B,2003,2005
11014,Kaz Matsui,1854,2B,statss.aspx?playerid=1854&position=2B,2004,2010
11015,Hideki Matsui,1659,DH/OF,statss.aspx?playerid=1659&position=DH/OF,2003,2012
11028,Gary Matthews Jr.,153,OF,statss.aspx?playerid=153&position=OF,1999,2010
11037,Kevin Mattison,6635,OF,statss.aspx?playerid=6635&position=OF,2012,2012
11068,Justin Maxwell,6827,OF,statss.aspx?playerid=6827&position=OF,2007,2015
11069,Lucas May,5633,C,statss.aspx?playerid=5633&position=C,2010,2010
11070,Jacob May,14876,OF,statss.aspx?playerid=14876&position=OF,2017,2017
11085,John Mayberry,3390,OF,statss.aspx?playerid=3390&position=OF,2009,2015
11098,Brent Mayne,614,C,statss.aspx?playerid=614&position=C,1990,2004
11106,Edwin Maysonet,5735,2B/SS,statss.aspx?playerid=5735&position=2B/SS,2008,2012
11108,Luis Maza,2416,2B/SS,statss.aspx?playerid=2416&position=2B/SS,2008,2008
11126,Paul McAnulty,4409,OF,statss.aspx?playerid=4409&position=OF,2005,2010
11139,Matt McBride,9373,C/1B/OF,statss.aspx?playerid=9373&position=C/1B/OF,2012,2016
11185,David McCarty,1462,1B/OF,statss.aspx?playerid=1462&position=1B/OF,1993,2005
11197,Scott McClain,8951,1B/3B,statss.aspx?playerid=8951&position=1B/3B,1998,2008
11240,Mike McCoy,4583,OF,statss.aspx?playerid=4583&position=OF,2009,2012
11242,Quinton McCracken,1377,OF,statss.aspx?playerid=1377&position=OF,1995,2006
