,Year,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,wSB,wRC,wRAA,wOBA,wRC+
725,2014,Braves,2252.0,5468.0,6064.0,1316.0,931.0,240.0,22.0,123.0,573.0,545.0,472.0,31.0,1369.0,43.0,27.0,53.0,121.0,95.0,33.0,0.241,7.8,22.6,0.34,0.305,0.36,0.665,0.119,4.0,0.298,-2.3,-3.3,1.2,583.0,-68.9,0.296,86.0
726,2014,Mets,2294.0,5472.0,6145.0,1306.0,887.0,275.0,19.0,125.0,629.0,602.0,516.0,42.0,1264.0,54.0,44.0,59.0,112.0,101.0,34.0,0.239,8.4,20.6,0.41,0.308,0.364,0.673,0.126,4.3,0.286,-3.2,0.8,2.0,603.0,-57.6,0.299,92.0
727,2014,Padres,2362.0,5294.0,5905.0,1199.0,836.0,224.0,30.0,109.0,535.0,500.0,468.0,27.0,1294.0,41.0,45.0,56.0,118.0,91.0,34.0,0.226,7.9,21.9,0.36,0.292,0.342,0.634,0.115,4.3,0.277,-0.4,-6.2,0.4,510.0,-124.6,0.283,82.0
728,2015,Tigers,2340.0,5605.0,6159.0,1515.0,1026.0,289.0,49.0,151.0,689.0,660.0,455.0,36.0,1259.0,41.0,35.0,23.0,152.0,83.0,51.0,0.27,7.4,20.4,0.36,0.328,0.42,0.748,0.15,4.6,0.322,-13.9,-7.4,-6.3,745.0,51.8,0.324,103.0
729,2015,Royals,2263.0,5575.0,6116.0,1497.0,1016.0,300.0,42.0,139.0,724.0,689.0,383.0,28.0,973.0,77.0,47.0,34.0,133.0,104.0,34.0,0.269,6.3,15.9,0.39,0.322,0.412,0.734,0.144,5.1,0.301,-3.3,-1.6,4.6,711.0,22.7,0.318,99.0
730,2015,Rockies,2436.0,5572.0,6071.0,1479.0,970.0,274.0,49.0,186.0,737.0,702.0,388.0,47.0,1283.0,33.0,34.0,44.0,114.0,97.0,43.0,0.265,6.4,21.1,0.3,0.315,0.432,0.748,0.167,5.1,0.313,5.8,-1.0,-0.1,718.0,34.7,0.321,87.0
731,2015,Diamondbacks,2393.0,5649.0,6276.0,1494.0,1003.0,289.0,48.0,154.0,720.0,680.0,490.0,40.0,1312.0,33.0,57.0,46.0,134.0,132.0,44.0,0.264,7.8,20.9,0.37,0.324,0.414,0.738,0.15,5.3,0.316,11.2,-4.9,6.2,732.0,26.1,0.319,95.0
732,2015,Pirates,2431.0,5631.0,6285.0,1462.0,1003.0,292.0,27.0,140.0,697.0,661.0,461.0,46.0,1322.0,89.0,41.0,63.0,115.0,98.0,45.0,0.26,7.3,21.0,0.35,0.323,0.396,0.719,0.136,4.4,0.314,3.2,1.3,-1.0,699.0,-8.4,0.313,97.0
733,2015,Indians,2285.0,5439.0,6109.0,1395.0,922.0,303.0,29.0,141.0,669.0,640.0,533.0,34.0,1157.0,39.0,50.0,47.0,134.0,86.0,28.0,0.256,8.7,18.9,0.46,0.325,0.401,0.725,0.144,4.4,0.299,3.6,1.1,3.4,700.0,12.3,0.315,97.0
734,2015,Rays,2479.0,5485.0,6071.0,1383.0,906.0,278.0,32.0,167.0,644.0,612.0,436.0,22.0,1310.0,84.0,47.0,19.0,121.0,87.0,45.0,0.252,7.2,21.6,0.33,0.314,0.406,0.72,0.154,4.2,0.3,-9.8,-0.6,-3.0,682.0,-1.0,0.313,100.0
735,2015,Braves,2340.0,5420.0,6034.0,1361.0,992.0,251.0,18.0,100.0,573.0,548.0,471.0,39.0,1107.0,44.0,31.0,67.0,148.0,69.0,33.0,0.251,7.8,18.3,0.43,0.314,0.359,0.674,0.108,3.7,0.297,7.1,-7.8,-2.0,587.0,-91.8,0.296,84.0
736,2015,Yankees,2401.0,5567.0,6268.0,1397.0,894.0,272.0,19.0,212.0,764.0,737.0,554.0,23.0,1227.0,63.0,54.0,24.0,105.0,63.0,25.0,0.251,8.8,19.6,0.45,0.323,0.421,0.744,0.17,3.9,0.283,-5.4,8.5,-0.1,754.0,49.0,0.323,103.0
737,2015,Dodgers,2379.0,5385.0,6090.0,1346.0,870.0,263.0,26.0,187.0,667.0,638.0,563.0,31.0,1258.0,60.0,30.0,49.0,135.0,59.0,34.0,0.25,9.2,20.7,0.45,0.326,0.413,0.739,0.163,3.8,0.292,-10.2,-0.7,-4.4,723.0,37.6,0.322,106.0
738,2015,Astros,2333.0,5459.0,6073.0,1363.0,829.0,278.0,26.0,230.0,729.0,691.0,486.0,22.0,1392.0,56.0,43.0,28.0,102.0,121.0,48.0,0.25,8.0,22.9,0.35,0.315,0.437,0.752,0.187,4.7,0.292,1.1,4.3,2.7,739.0,55.9,0.325,108.0
739,2015,Mariners,2407.0,5544.0,6131.0,1379.0,897.0,262.0,22.0,198.0,656.0,624.0,478.0,31.0,1336.0,36.0,35.0,38.0,123.0,69.0,45.0,0.249,7.8,21.8,0.36,0.311,0.411,0.722,0.162,3.6,0.292,-18.6,2.1,-6.6,686.0,-3.3,0.313,100.0
740,2015,Reds,2337.0,5571.0,6196.0,1382.0,931.0,257.0,27.0,167.0,640.0,613.0,496.0,38.0,1255.0,42.0,40.0,47.0,112.0,134.0,38.0,0.248,8.0,20.3,0.4,0.312,0.394,0.706,0.146,4.7,0.29,0.2,1.6,9.1,664.0,-33.1,0.307,91.0
741,2015,Angels,2459.0,5417.0,5990.0,1331.0,891.0,243.0,21.0,176.0,661.0,621.0,435.0,34.0,1150.0,58.0,40.0,37.0,116.0,52.0,34.0,0.246,7.3,19.2,0.38,0.307,0.396,0.702,0.15,3.6,0.28,4.7,1.4,-5.6,634.0,-40.1,0.305,95.0
742,2015,Cubs,2406.0,5491.0,6200.0,1341.0,868.0,272.0,30.0,171.0,689.0,657.0,567.0,47.0,1518.0,74.0,35.0,32.0,102.0,95.0,37.0,0.244,9.1,24.5,0.37,0.321,0.398,0.719,0.154,4.4,0.305,6.0,7.5,1.6,695.0,-2.6,0.313,96.0
743,2015,Blue Jays,2337.0,5509.0,6231.0,1480.0,923.0,308.0,17.0,232.0,891.0,852.0,570.0,12.0,1151.0,54.0,62.0,36.0,140.0,88.0,23.0,0.269,9.1,18.5,0.5,0.34,0.457,0.797,0.188,4.6,0.298,5.1,0.3,5.6,854.0,153.2,0.344,117.0
744,2015,Giants,2342.0,5565.0,6153.0,1486.0,1023.0,288.0,39.0,136.0,696.0,663.0,457.0,30.0,1159.0,49.0,37.0,45.0,142.0,93.0,36.0,0.267,7.4,18.8,0.39,0.326,0.406,0.732,0.139,4.7,0.313,5.0,-6.9,1.5,713.0,20.9,0.318,104.0
745,2015,Red Sox,2268.0,5640.0,6237.0,1495.0,1007.0,294.0,33.0,161.0,748.0,706.0,478.0,28.0,1148.0,46.0,42.0,30.0,127.0,71.0,27.0,0.265,7.7,18.4,0.42,0.325,0.415,0.74,0.149,4.3,0.305,0.7,0.0,0.7,740.0,38.7,0.321,99.0
746,2015,Marlins,2297.0,5463.0,5988.0,1420.0,1024.0,236.0,40.0,120.0,613.0,575.0,375.0,30.0,1150.0,39.0,40.0,71.0,133.0,112.0,45.0,0.26,6.3,19.2,0.33,0.31,0.384,0.694,0.124,4.8,0.307,1.2,-4.4,2.0,612.0,-61.6,0.302,91.0
747,2015,Rangers,2358.0,5511.0,6187.0,1419.0,936.0,279.0,32.0,172.0,751.0,707.0,503.0,32.0,1233.0,76.0,54.0,43.0,99.0,101.0,39.0,0.257,8.1,19.9,0.41,0.325,0.413,0.739,0.156,4.7,0.3,10.9,8.7,2.0,732.0,35.8,0.321,98.0
748,2015,Cardinals,2406.0,5484.0,6139.0,1386.0,922.0,288.0,39.0,137.0,647.0,619.0,506.0,47.0,1267.0,66.0,42.0,39.0,128.0,69.0,38.0,0.253,8.2,20.6,0.4,0.321,0.394,0.716,0.142,4.2,0.303,4.2,0.6,-3.9,676.0,-14.6,0.311,97.0
749,2015,Brewers,2377.0,5480.0,6024.0,1378.0,925.0,274.0,34.0,145.0,655.0,624.0,412.0,35.0,1299.0,41.0,34.0,55.0,130.0,84.0,29.0,0.251,6.8,21.6,0.32,0.307,0.393,0.7,0.142,4.7,0.303,2.3,-3.6,2.8,627.0,-50.9,0.304,87.0
750,2015,Nationals,2245.0,5428.0,6117.0,1363.0,908.0,265.0,13.0,177.0,703.0,665.0,539.0,38.0,1344.0,44.0,51.0,55.0,129.0,57.0,23.0,0.251,8.8,22.0,0.4,0.321,0.403,0.724,0.151,3.5,0.3,-0.8,-1.0,-0.5,691.0,2.7,0.315,96.0
751,2015,Athletics,2349.0,5600.0,6171.0,1405.0,936.0,277.0,46.0,146.0,694.0,661.0,475.0,21.0,1119.0,40.0,38.0,14.0,124.0,78.0,29.0,0.251,7.7,18.1,0.42,0.312,0.395,0.707,0.144,4.9,0.288,-4.3,1.9,1.4,668.0,-26.0,0.308,95.0
752,2015,Orioles,2249.0,5485.0,6007.0,1370.0,887.0,246.0,20.0,217.0,713.0,686.0,418.0,23.0,1331.0,51.0,32.0,20.0,127.0,44.0,25.0,0.25,7.0,22.2,0.31,0.307,0.421,0.728,0.171,3.6,0.291,-2.2,0.9,-3.6,684.0,8.3,0.315,97.0
753,2015,White Sox,2265.0,5533.0,6070.0,1381.0,958.0,260.0,27.0,136.0,622.0,595.0,404.0,22.0,1231.0,65.0,37.0,30.0,125.0,68.0,42.0,0.25,6.7,20.3,0.33,0.306,0.38,0.686,0.13,4.0,0.296,-9.8,0.2,-5.6,617.0,-65.8,0.3,89.0
754,2015,Phillies,2321.0,5529.0,6053.0,1374.0,935.0,272.0,37.0,130.0,626.0,586.0,387.0,20.0,1274.0,54.0,29.0,53.0,119.0,88.0,32.0,0.249,6.4,21.0,0.3,0.303,0.382,0.684,0.133,4.7,0.299,-3.3,-1.0,2.4,606.0,-75.4,0.298,86.0
755,2015,Twins,2311.0,5467.0,6017.0,1349.0,872.0,277.0,44.0,156.0,696.0,661.0,439.0,31.0,1264.0,40.0,41.0,30.0,133.0,70.0,38.0,0.247,7.3,21.0,0.35,0.305,0.399,0.704,0.152,4.8,0.292,-0.3,-1.7,-3.5,637.0,-39.6,0.305,89.0
756,2015,Mets,2325.0,5527.0,6145.0,1351.0,862.0,295.0,17.0,177.0,683.0,654.0,488.0,42.0,1290.0,68.0,32.0,29.0,130.0,51.0,25.0,0.244,7.9,21.0,0.38,0.312,0.4,0.712,0.156,3.6,0.287,8.9,-0.4,-2.3,669.0,-22.0,0.309,98.0
757,2015,Padres,2396.0,5457.0,6019.0,1324.0,880.0,260.0,36.0,148.0,650.0,623.0,426.0,22.0,1327.0,40.0,42.0,52.0,108.0,82.0,29.0,0.243,7.1,22.0,0.32,0.3,0.385,0.685,0.142,4.7,0.292,0.6,2.0,2.4,601.0,-76.1,0.298,90.0
758,2016,Red Sox,1823.0,5670.0,6320.0,1598.0,1022.0,343.0,25.0,208.0,878.0,836.0,558.0,34.0,1160.0,43.0,40.0,8.0,137.0,83.0,24.0,0.282,8.8,18.4,0.48,0.348,0.461,0.81,0.179,4.6,0.32,5.9,1.5,3.2,893.0,148.8,0.346,114.0
759,2016,Tigers,1837.0,5526.0,6127.0,1476.0,983.0,252.0,30.0,211.0,750.0,719.0,493.0,32.0,1303.0,53.0,38.0,17.0,135.0,58.0,29.0,0.267,8.0,21.3,0.38,0.331,0.438,0.769,0.171,4.0,0.312,-10.5,-2.8,-3.6,782.0,60.0,0.33,105.0
760,2016,Rangers,1861.0,5525.0,6089.0,1446.0,951.0,257.0,23.0,215.0,765.0,746.0,436.0,23.0,1220.0,70.0,40.0,18.0,114.0,99.0,36.0,0.262,7.2,20.0,0.36,0.322,0.433,0.755,0.172,4.4,0.298,-3.1,3.3,1.8,747.0,29.2,0.324,98.0
761,2016,Royals,1820.0,5552.0,6052.0,1450.0,1006.0,264.0,33.0,147.0,675.0,640.0,382.0,23.0,1224.0,45.0,34.0,38.0,134.0,121.0,35.0,0.261,6.3,20.2,0.31,0.312,0.4,0.712,0.139,4.9,0.309,-5.6,-5.4,6.7,657.0,-55.7,0.307,89.0
762,2016,Angels,1927.0,5431.0,6041.0,1410.0,955.0,279.0,20.0,156.0,717.0,686.0,471.0,21.0,991.0,51.0,49.0,36.0,147.0,73.0,34.0,0.26,7.8,16.4,0.48,0.322,0.405,0.726,0.145,4.0,0.289,-10.4,-3.8,-2.6,691.0,-20.3,0.314,99.0
763,2016,Giants,2069.0,5565.0,6271.0,1437.0,973.0,280.0,54.0,130.0,715.0,675.0,572.0,43.0,1107.0,42.0,46.0,42.0,120.0,79.0,36.0,0.258,9.1,17.7,0.52,0.329,0.398,0.728,0.14,4.7,0.299,-4.3,3.9,-2.4,717.0,-22.0,0.315,97.0
764,2016,White Sox,1789.0,5550.0,6131.0,1428.0,950.0,277.0,33.0,168.0,686.0,656.0,455.0,16.0,1285.0,53.0,44.0,29.0,122.0,77.0,36.0,0.257,7.4,21.0,0.35,0.317,0.41,0.727,0.153,4.4,0.304,-1.3,1.4,-2.6,701.0,-21.3,0.314,96.0
765,2016,Orioles,1914.0,5524.0,6089.0,1413.0,889.0,265.0,6.0,253.0,744.0,710.0,468.0,19.0,1324.0,44.0,36.0,17.0,119.0,19.0,13.0,0.256,7.7,21.7,0.35,0.317,0.443,0.76,0.188,2.5,0.291,6.0,1.1,-4.6,755.0,37.4,0.326,102.0
766,2016,Nationals,2097.0,5491.0,6202.0,1403.0,903.0,268.0,29.0,203.0,763.0,735.0,536.0,49.0,1253.0,64.0,63.0,48.0,102.0,121.0,39.0,0.256,8.6,20.2,0.43,0.325,0.426,0.751,0.17,4.9,0.293,5.8,5.2,5.0,744.0,13.5,0.322,97.0
767,2016,Braves,1999.0,5514.0,6192.0,1404.0,960.0,295.0,27.0,122.0,649.0,615.0,502.0,60.0,1240.0,59.0,52.0,64.0,145.0,75.0,34.0,0.255,8.1,20.0,0.4,0.321,0.384,0.705,0.13,4.1,0.305,-2.3,-1.6,-2.2,654.0,-75.3,0.304,86.0
768,2016,Twins,1873.0,5618.0,6245.0,1409.0,886.0,288.0,35.0,200.0,722.0,690.0,513.0,24.0,1426.0,44.0,43.0,27.0,96.0,91.0,32.0,0.251,8.2,22.8,0.36,0.316,0.421,0.738,0.171,4.7,0.3,-1.4,7.3,1.9,729.0,-6.4,0.317,95.0
769,2016,Blue Jays,1883.0,5479.0,6233.0,1358.0,843.0,276.0,18.0,221.0,759.0,728.0,632.0,16.0,1362.0,55.0,40.0,26.0,153.0,54.0,24.0,0.248,10.1,21.9,0.46,0.33,0.426,0.755,0.178,3.7,0.289,1.6,-8.2,-2.4,778.0,43.5,0.327,103.0
770,2016,Mets,2104.0,5459.0,6115.0,1342.0,865.0,240.0,19.0,218.0,671.0,649.0,517.0,43.0,1302.0,62.0,41.0,35.0,124.0,42.0,18.0,0.246,8.5,21.3,0.4,0.316,0.417,0.733,0.171,3.4,0.282,-7.8,1.3,-2.1,699.0,-21.0,0.315,98.0
771,2016,Brewers,2023.0,5330.0,6061.0,1299.0,837.0,249.0,19.0,194.0,671.0,641.0,599.0,34.0,1543.0,37.0,39.0,53.0,132.0,181.0,56.0,0.244,9.9,25.5,0.39,0.322,0.407,0.729,0.163,4.8,0.304,-3.0,-1.8,10.0,695.0,-19.0,0.315,91.0
772,2016,Phillies,1997.0,5434.0,5992.0,1306.0,879.0,231.0,35.0,161.0,610.0,575.0,424.0,33.0,1376.0,58.0,30.0,46.0,111.0,96.0,45.0,0.24,7.1,23.0,0.31,0.301,0.385,0.685,0.144,4.6,0.292,3.0,0.1,-2.2,594.0,-111.4,0.296,81.0
773,2016,Rockies,2005.0,5614.0,6236.0,1544.0,975.0,318.0,47.0,204.0,845.0,805.0,494.0,35.0,1330.0,40.0,34.0,54.0,113.0,66.0,39.0,0.275,7.9,21.3,0.37,0.336,0.457,0.794,0.182,4.7,0.326,5.3,1.9,-6.1,836.0,101.6,0.339,94.0
774,2016,Marlins,2227.0,5547.0,6133.0,1460.0,1031.0,259.0,42.0,128.0,655.0,626.0,447.0,40.0,1213.0,54.0,38.0,46.0,140.0,71.0,28.0,0.263,7.3,19.8,0.37,0.322,0.394,0.716,0.131,4.4,0.314,5.3,-2.3,-0.6,674.0,-48.0,0.309,92.0
775,2016,Indians,1842.0,5484.0,6155.0,1435.0,913.0,308.0,29.0,185.0,777.0,733.0,531.0,16.0,1246.0,49.0,60.0,31.0,137.0,134.0,31.0,0.262,8.6,20.2,0.43,0.329,0.43,0.759,0.168,5.1,0.304,9.3,-4.3,10.8,767.0,41.8,0.326,102.0
776,2016,Diamondbacks,1999.0,5665.0,6260.0,1479.0,948.0,285.0,56.0,190.0,752.0,709.0,463.0,43.0,1427.0,50.0,38.0,43.0,117.0,137.0,31.0,0.261,7.4,22.8,0.32,0.32,0.432,0.752,0.171,5.9,0.315,8.4,-2.2,11.5,751.0,13.9,0.321,93.0
777,2016,Mariners,1927.0,5583.0,6227.0,1446.0,955.0,251.0,17.0,223.0,768.0,735.0,506.0,29.0,1288.0,72.0,41.0,24.0,138.0,56.0,28.0,0.259,8.1,20.7,0.39,0.326,0.43,0.756,0.171,3.7,0.297,-7.4,-2.5,-3.6,770.0,36.1,0.325,107.0
778,2016,Pirates,2269.0,5542.0,6261.0,1426.0,964.0,277.0,32.0,153.0,729.0,696.0,561.0,39.0,1334.0,81.0,36.0,41.0,133.0,110.0,45.0,0.257,9.0,21.3,0.42,0.332,0.402,0.734,0.144,4.6,0.311,-8.3,1.6,0.0,735.0,-2.1,0.318,97.0
779,2016,Cubs,2194.0,5503.0,6335.0,1409.0,887.0,293.0,30.0,199.0,808.0,767.0,656.0,45.0,1339.0,96.0,37.0,42.0,108.0,66.0,34.0,0.256,10.4,21.1,0.49,0.343,0.429,0.772,0.173,4.1,0.302,11.8,9.8,-4.3,822.0,75.7,0.333,105.0
780,2016,Reds,2120.0,5487.0,6094.0,1403.0,929.0,277.0,33.0,164.0,716.0,678.0,452.0,37.0,1284.0,52.0,44.0,58.0,129.0,139.0,51.0,0.256,7.4,21.1,0.35,0.316,0.408,0.724,0.152,5.2,0.303,-4.5,-3.6,3.8,678.0,-40.0,0.311,90.0
781,2016,Cardinals,2208.0,5548.0,6223.0,1416.0,859.0,300.0,32.0,225.0,779.0,745.0,526.0,28.0,1318.0,70.0,41.0,37.0,117.0,35.0,26.0,0.255,8.5,21.2,0.4,0.325,0.443,0.768,0.187,3.6,0.294,-11.6,1.4,-6.9,786.0,52.9,0.329,105.0
782,2016,Yankees,1813.0,5458.0,6058.0,1377.0,929.0,245.0,20.0,183.0,680.0,647.0,475.0,19.0,1188.0,42.0,49.0,21.0,121.0,72.0,22.0,0.252,7.8,19.6,0.4,0.314,0.405,0.72,0.153,4.0,0.289,8.6,-0.2,2.2,676.0,-37.4,0.311,92.0
783,2016,Dodgers,2129.0,5518.0,6164.0,1375.0,893.0,272.0,21.0,189.0,725.0,680.0,525.0,31.0,1321.0,58.0,32.0,30.0,120.0,45.0,26.0,0.249,8.5,21.4,0.4,0.319,0.409,0.728,0.16,3.5,0.294,5.8,1.1,-4.9,705.0,-21.6,0.314,97.0
784,2016,Astros,1816.0,5545.0,6204.0,1367.0,849.0,291.0,29.0,198.0,724.0,689.0,554.0,31.0,1452.0,47.0,31.0,27.0,134.0,102.0,44.0,0.247,8.9,23.4,0.38,0.319,0.417,0.735,0.17,4.5,0.298,-0.3,-4.3,-0.8,724.0,-7.3,0.317,100.0
785,2016,Athletics,1912.0,5500.0,6022.0,1352.0,892.0,270.0,21.0,169.0,653.0,634.0,442.0,19.0,1145.0,33.0,34.0,13.0,142.0,50.0,23.0,0.246,7.3,19.0,0.39,0.304,0.395,0.699,0.149,3.6,0.28,-10.9,-8.9,-2.4,628.0,-81.6,0.302,89.0
786,2016,Rays,1800.0,5481.0,6046.0,1333.0,797.0,288.0,32.0,216.0,672.0,647.0,449.0,20.0,1482.0,69.0,28.0,18.0,88.0,60.0,37.0,0.243,7.4,24.5,0.3,0.307,0.426,0.733,0.182,4.1,0.293,-0.4,6.1,-6.1,694.0,-18.1,0.315,98.0
787,2016,Padres,2005.0,5419.0,6000.0,1275.0,815.0,257.0,26.0,177.0,686.0,654.0,449.0,30.0,1500.0,58.0,36.0,36.0,93.0,125.0,45.0,0.235,7.5,25.0,0.3,0.299,0.39,0.689,0.155,5.0,0.291,16.6,4.5,3.7,600.0,-106.7,0.297,86.0
788,2017,Astros,2313.0,5611.0,6271.0,1581.0,977.0,346.0,20.0,238.0,896.0,854.0,509.0,27.0,1087.0,70.0,61.0,11.0,139.0,98.0,42.0,0.282,8.1,17.3,0.47,0.346,0.478,0.823,0.196,4.5,0.309,3.2,-1.6,-2.0,911.0,146.7,0.349,121.0
789,2017,Marlins,2399.0,5602.0,6248.0,1497.0,1001.0,271.0,31.0,194.0,778.0,743.0,486.0,48.0,1282.0,67.0,41.0,50.0,119.0,91.0,30.0,0.267,7.8,20.5,0.38,0.331,0.431,0.761,0.163,4.6,0.313,-3.0,2.7,1.7,775.0,13.3,0.325,99.0
790,2017,Indians,2367.0,5511.0,6234.0,1449.0,875.0,333.0,29.0,212.0,818.0,780.0,604.0,30.0,1153.0,50.0,45.0,23.0,125.0,88.0,23.0,0.263,9.7,18.5,0.52,0.339,0.449,0.788,0.186,4.7,0.295,3.4,3.6,4.1,839.0,78.9,0.336,107.0
791,2017,Yankees,2294.0,5594.0,6354.0,1463.0,933.0,266.0,23.0,241.0,858.0,821.0,616.0,22.0,1386.0,64.0,56.0,18.0,119.0,90.0,22.0,0.262,9.7,21.8,0.44,0.339,0.447,0.785,0.185,4.5,0.304,0.7,5.7,4.7,853.0,78.6,0.336,108.0
792,2017,Twins,2324.0,5557.0,6261.0,1444.0,921.0,286.0,31.0,206.0,815.0,781.0,593.0,26.0,1342.0,46.0,39.0,26.0,105.0,95.0,28.0,0.26,9.5,21.4,0.44,0.334,0.434,0.768,0.174,4.7,0.306,4.6,6.5,3.3,805.0,41.9,0.329,102.0
793,2017,Mariners,2323.0,5551.0,6166.0,1436.0,938.0,281.0,17.0,200.0,750.0,714.0,487.0,31.0,1267.0,78.0,35.0,14.0,131.0,89.0,35.0,0.259,7.9,20.5,0.38,0.325,0.424,0.749,0.165,4.2,0.3,-10.7,-1.2,-0.7,751.0,-0.2,0.321,102.0
794,2017,Red Sox,2334.0,5669.0,6338.0,1461.0,972.0,302.0,19.0,168.0,785.0,735.0,571.0,48.0,1224.0,53.0,36.0,9.0,141.0,106.0,31.0,0.258,9.0,19.3,0.47,0.329,0.407,0.736,0.149,4.5,0.3,1.5,-0.8,4.2,748.0,-24.2,0.316,92.0
795,2017,White Sox,2289.0,5513.0,6059.0,1412.0,933.0,256.0,37.0,186.0,706.0,670.0,401.0,17.0,1397.0,76.0,33.0,35.0,124.0,71.0,31.0,0.256,6.6,23.1,0.29,0.314,0.417,0.731,0.161,4.5,0.309,2.4,-1.9,-2.4,698.0,-41.1,0.313,94.0
796,2017,Diamondbacks,2360.0,5525.0,6224.0,1405.0,832.0,314.0,39.0,220.0,812.0,776.0,578.0,44.0,1456.0,54.0,27.0,39.0,106.0,103.0,30.0,0.254,9.3,23.4,0.4,0.329,0.445,0.774,0.19,5.1,0.306,3.1,5.0,4.3,799.0,40.0,0.329,95.0
797,2017,Mets,2396.0,5510.0,6169.0,1379.0,841.0,286.0,28.0,224.0,735.0,713.0,529.0,31.0,1291.0,57.0,37.0,36.0,118.0,58.0,23.0,0.25,8.6,20.9,0.41,0.32,0.434,0.755,0.184,4.0,0.286,-10.4,0.8,-1.7,753.0,1.3,0.322,100.0
798,2017,Brewers,2423.0,5467.0,6135.0,1363.0,850.0,267.0,22.0,224.0,732.0,695.0,547.0,34.0,1571.0,53.0,26.0,42.0,116.0,128.0,41.0,0.249,8.9,25.6,0.35,0.322,0.429,0.751,0.18,4.8,0.308,-1.5,-0.8,4.7,745.0,-2.9,0.321,93.0
799,2017,Giants,2372.0,5551.0,6137.0,1382.0,936.0,290.0,28.0,128.0,639.0,612.0,467.0,37.0,1204.0,36.0,52.0,31.0,136.0,76.0,34.0,0.249,7.6,19.6,0.39,0.309,0.38,0.689,0.132,4.2,0.294,6.7,-1.4,-2.7,619.0,-128.6,0.296,83.0
800,2017,Rays,2345.0,5478.0,6147.0,1340.0,854.0,226.0,32.0,228.0,694.0,671.0,545.0,33.0,1538.0,55.0,48.0,16.0,115.0,88.0,34.0,0.245,8.9,25.0,0.35,0.317,0.422,0.739,0.178,4.5,0.296,7.7,3.9,-0.4,722.0,-27.4,0.316,98.0
801,2017,Pirates,2371.0,5458.0,6136.0,1331.0,895.0,249.0,36.0,151.0,668.0,635.0,519.0,39.0,1213.0,88.0,28.0,42.0,120.0,67.0,36.0,0.244,8.5,19.8,0.43,0.318,0.386,0.704,0.142,4.3,0.286,3.0,0.3,-5.5,657.0,-90.8,0.304,85.0
802,2017,Blue Jays,2455.0,5499.0,6154.0,1320.0,824.0,269.0,5.0,222.0,693.0,661.0,542.0,12.0,1327.0,51.0,35.0,25.0,153.0,53.0,24.0,0.24,8.8,21.6,0.41,0.312,0.412,0.724,0.172,3.1,0.276,-8.2,-4.5,-3.1,701.0,-49.5,0.312,91.0
803,2017,Rockies,2374.0,5534.0,6201.0,1510.0,987.0,293.0,38.0,192.0,824.0,793.0,519.0,46.0,1408.0,44.0,41.0,62.0,143.0,59.0,34.0,0.273,8.4,22.7,0.37,0.338,0.444,0.781,0.171,4.4,0.332,5.8,-5.8,-6.4,810.0,53.7,0.332,87.0
804,2017,Nationals,2322.0,5553.0,6214.0,1477.0,920.0,311.0,31.0,215.0,819.0,796.0,542.0,56.0,1327.0,31.0,45.0,43.0,116.0,108.0,30.0,0.266,8.7,21.4,0.41,0.332,0.449,0.782,0.183,4.9,0.311,4.1,2.5,5.3,805.0,47.8,0.331,100.0
805,2017,Braves,2374.0,5584.0,6216.0,1467.0,987.0,289.0,26.0,165.0,732.0,706.0,474.0,57.0,1184.0,66.0,32.0,59.0,137.0,77.0,31.0,0.263,7.6,19.0,0.4,0.326,0.412,0.738,0.15,4.3,0.305,9.1,-3.4,-1.4,723.0,-34.9,0.316,91.0
806,2017,Orioles,2351.0,5650.0,6140.0,1469.0,956.0,269.0,12.0,232.0,743.0,713.0,392.0,12.0,1412.0,50.0,37.0,10.0,138.0,32.0,13.0,0.26,6.4,23.0,0.28,0.312,0.435,0.747,0.175,3.2,0.306,-6.8,-5.5,-2.6,735.0,-13.9,0.318,96.0
807,2017,Royals,2342.0,5536.0,6027.0,1436.0,959.0,260.0,24.0,193.0,702.0,660.0,390.0,19.0,1166.0,45.0,37.0,17.0,160.0,91.0,31.0,0.259,6.5,19.3,0.33,0.311,0.42,0.731,0.16,4.3,0.295,9.2,-8.3,1.6,690.0,-44.9,0.312,91.0
808,2017,Tigers,2336.0,5556.0,6150.0,1435.0,924.0,289.0,35.0,187.0,735.0,699.0,503.0,21.0,1313.0,52.0,27.0,11.0,128.0,65.0,34.0,0.258,8.2,21.3,0.38,0.324,0.424,0.748,0.166,4.3,0.306,-12.7,-2.0,-5.1,749.0,-0.3,0.321,97.0
809,2017,Cardinals,2416.0,5470.0,6219.0,1402.0,894.0,284.0,28.0,196.0,761.0,728.0,593.0,36.0,1348.0,65.0,44.0,47.0,139.0,81.0,31.0,0.256,9.5,21.7,0.44,0.334,0.426,0.76,0.17,4.4,0.304,2.5,0.3,-0.8,779.0,20.8,0.326,100.0
810,2017,Cubs,2420.0,5496.0,6283.0,1402.0,876.0,274.0,29.0,223.0,822.0,785.0,622.0,54.0,1401.0,82.0,32.0,48.0,134.0,62.0,31.0,0.255,9.9,22.3,0.44,0.338,0.437,0.775,0.182,4.2,0.302,0.3,-2.5,-4.6,816.0,50.3,0.331,101.0
