,Year,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA
306,2000,Astros,72.0,90.0,5.42,572.0,162.0,8.0,1.0,30.0, , ,1437.2,6455.0,1596.0,944.0,865.0,234.0,598.0,25.0,60.0,55.0,3.0,1064.0,6.66,3.74,1.78,1.46,16.5,9.3,7.2,0.275,1.53,0.303,68.0,113.0,108.0, ,5.14,0.27, , 
307,2000,Rangers,71.0,91.0,5.52,577.0,162.0,3.0,0.0,39.0, , ,1429.0,6559.0,1683.0,974.0,876.0,202.0,661.0,40.0,63.0,40.0,6.0,918.0,5.78,4.16,1.39,1.27,14.0,10.1,3.9,0.288,1.64,0.314,67.5,107.0,105.0, ,5.21,0.31, , 
308,2001,Mariners,116.0,46.0,3.54,553.0,162.0,8.0,4.0,56.0, , ,1465.0,6096.0,1293.0,627.0,576.0,160.0,465.0,28.0,64.0,40.0,1.0,1051.0,6.46,2.86,2.26,0.98,17.2,7.6,9.6,0.232,1.2,0.26,74.8,82.0,95.0, ,4.12,-0.58, , 
309,2001,Braves,88.0,74.0,3.59,573.0,162.0,5.0,5.0,41.0, , ,1447.1,6089.0,1363.0,643.0,578.0,153.0,499.0,77.0,33.0,41.0,8.0,1133.0,7.05,3.1,2.27,0.95,18.6,8.2,10.4,0.245,1.29,0.283,74.5,84.0,91.0, ,3.96,-0.37, , 
310,2001,Cardinals,93.0,69.0,3.96,646.0,162.0,8.0,4.0,38.0, , ,1435.1,6121.0,1389.0,684.0,631.0,196.0,526.0,36.0,72.0,45.0,6.0,1083.0,6.79,3.3,2.06,1.23,17.7,8.6,9.1,0.251,1.33,0.281,76.1,92.0,104.0, ,4.57,-0.61, , 
311,2001,Yankees,95.0,65.0,4.04,523.0,161.0,7.0,3.0,57.0, , ,1451.1,6174.0,1429.0,713.0,651.0,158.0,465.0,29.0,55.0,54.0,6.0,1266.0,7.85,2.88,2.72,0.98,20.5,7.5,13.0,0.253,1.31,0.3,71.5,92.0,86.0, ,3.79,0.24, , 
312,2001,Phillies,86.0,76.0,4.16,635.0,162.0,8.0,3.0,47.0, , ,1445.1,6198.0,1417.0,719.0,668.0,170.0,527.0,60.0,70.0,40.0,6.0,1086.0,6.76,3.28,2.06,1.06,17.5,8.5,9.0,0.253,1.35,0.287,72.9,97.0,100.0, ,4.31,-0.15, , 
313,2001,Giants,90.0,72.0,4.19,601.0,162.0,3.0,1.0,47.0, , ,1463.1,6294.0,1437.0,748.0,682.0,145.0,579.0,49.0,33.0,50.0,3.0,1080.0,6.64,3.56,1.87,0.89,17.2,9.2,8.0,0.253,1.38,0.29,70.5,100.0,98.0, ,4.12,0.08, , 
314,2001,Dodgers,86.0,76.0,4.25,570.0,162.0,3.0,1.0,46.0, , ,1450.2,6201.0,1387.0,744.0,685.0,184.0,524.0,37.0,72.0,44.0,11.0,1212.0,7.52,3.25,2.31,1.14,19.6,8.5,11.1,0.247,1.32,0.286,71.8,104.0,97.0, ,4.26,-0.01, , 
315,2001,Marlins,76.0,86.0,4.32,592.0,162.0,5.0,3.0,32.0, , ,1438.0,6227.0,1397.0,744.0,691.0,151.0,617.0,53.0,70.0,40.0,3.0,1119.0,7.0,3.86,1.81,0.95,18.0,9.9,8.1,0.252,1.4,0.292,71.6,103.0,100.0, ,4.29,0.03, , 
316,2001,Twins,85.0,77.0,4.51,564.0,162.0,12.0,5.0,45.0, , ,1441.1,6187.0,1494.0,766.0,723.0,192.0,445.0,16.0,56.0,58.0,2.0,965.0,6.03,2.78,2.17,1.2,15.6,7.2,8.4,0.263,1.35,0.287,71.2,98.0,103.0, ,4.48,0.03, , 
317,2001,White Sox,83.0,79.0,4.55,568.0,162.0,8.0,3.0,51.0, , ,1433.1,6200.0,1465.0,795.0,725.0,181.0,500.0,38.0,88.0,57.0,5.0,921.0,5.78,3.14,1.84,1.14,14.9,8.1,6.8,0.261,1.37,0.285,69.9,100.0,101.0, ,4.64,-0.08, , 
318,2001,Brewers,68.0,94.0,4.65,651.0,162.0,3.0,2.0,28.0, , ,1436.1,6338.0,1452.0,806.0,742.0,197.0,667.0,107.0,72.0,58.0,3.0,1057.0,6.62,4.18,1.58,1.23,16.7,10.5,6.2,0.259,1.48,0.289,72.3,106.0,110.0, ,4.9,-0.25, , 
319,2001,Orioles,63.0,98.0,4.7,554.0,162.0,10.0,2.0,31.0, , ,1432.1,6273.0,1504.0,829.0,748.0,194.0,528.0,28.0,74.0,37.0,5.0,938.0,5.89,3.32,1.78,1.22,15.0,8.4,6.5,0.265,1.42,0.289,69.6,109.0,106.0, ,4.76,-0.06, , 
320,2001,Royals,65.0,97.0,4.87,558.0,162.0,5.0,0.0,30.0, , ,1440.0,6289.0,1537.0,858.0,779.0,209.0,576.0,26.0,61.0,73.0,2.0,911.0,5.69,3.6,1.58,1.31,14.5,9.2,5.3,0.272,1.47,0.293,70.0,101.0,109.0, ,5.0,-0.13, , 
321,2001,Tigers,66.0,96.0,5.01,553.0,162.0,16.0,1.0,34.0, , ,1429.1,6361.0,1624.0,876.0,795.0,180.0,553.0,56.0,73.0,40.0,4.0,859.0,5.41,3.48,1.55,1.13,13.5,8.7,4.8,0.283,1.52,0.307,68.8,116.0,111.0, ,4.8,0.21, , 
322,2001,Rockies,73.0,89.0,5.29,636.0,162.0,8.0,4.0,26.0, , ,1430.0,6306.0,1522.0,906.0,841.0,239.0,598.0,71.0,64.0,38.0,1.0,1058.0,6.66,3.76,1.77,1.5,16.8,9.5,7.3,0.27,1.48,0.295,69.1,101.0,106.0, ,5.13,0.16, , 
323,2001,Athletics,102.0,60.0,3.59,578.0,162.0,13.0,6.0,44.0, , ,1463.1,6115.0,1384.0,645.0,583.0,153.0,440.0,49.0,46.0,42.0,3.0,1117.0,6.87,2.71,2.54,0.94,18.3,7.2,11.1,0.246,1.25,0.282,74.0,82.0,88.0, ,3.88,-0.29, , 
324,2001,Diamondbacks,92.0,70.0,3.88,583.0,162.0,12.0,5.0,34.0, , ,1459.2,6090.0,1352.0,677.0,629.0,195.0,461.0,30.0,59.0,45.0,6.0,1297.0,8.0,2.84,2.81,1.2,21.3,7.6,13.7,0.243,1.24,0.284,74.7,86.0,91.0, ,4.08,-0.2, , 
325,2001,Cubs,88.0,74.0,4.03,614.0,162.0,8.0,2.0,41.0, , ,1437.0,6159.0,1357.0,701.0,643.0,164.0,550.0,43.0,50.0,48.0,5.0,1344.0,8.42,3.44,2.44,1.03,21.8,8.9,12.9,0.244,1.33,0.294,72.7,94.0,89.0, ,3.91,0.11, , 
326,2001,Mets,82.0,80.0,4.08,559.0,162.0,6.0,3.0,48.0, , ,1445.2,6107.0,1418.0,713.0,655.0,186.0,438.0,60.0,43.0,53.0,7.0,1191.0,7.41,2.73,2.72,1.16,19.5,7.2,12.3,0.252,1.28,0.29,72.4,97.0,95.0, ,4.07,0.01, , 
327,2001,Red Sox,82.0,79.0,4.18,585.0,161.0,3.0,2.0,48.0, , ,1448.0,6272.0,1412.0,745.0,672.0,146.0,544.0,50.0,93.0,54.0,7.0,1259.0,7.83,3.38,2.31,0.91,20.1,8.7,11.4,0.251,1.35,0.299,70.7,92.0,92.0, ,3.94,0.24, , 
328,2001,Angels,75.0,87.0,4.2,546.0,162.0,6.0,0.0,43.0, , ,1437.2,6195.0,1452.0,730.0,671.0,168.0,525.0,47.0,64.0,46.0,2.0,947.0,5.93,3.29,1.8,1.05,15.3,8.5,6.8,0.259,1.38,0.286,72.6,94.0,101.0, ,4.48,-0.28, , 
329,2001,Blue Jays,80.0,82.0,4.28,633.0,162.0,7.0,5.0,41.0, , ,1462.2,6305.0,1553.0,753.0,696.0,165.0,490.0,60.0,76.0,33.0,8.0,1041.0,6.41,3.02,2.12,1.02,16.5,7.8,8.7,0.271,1.4,0.306,72.4,93.0,95.0, ,4.25,0.03, , 
330,2001,Astros,93.0,69.0,4.39,567.0,162.0,7.0,1.0,48.0, , ,1454.2,6236.0,1453.0,769.0,709.0,221.0,486.0,22.0,70.0,42.0,3.0,1228.0,7.6,3.01,2.53,1.37,19.7,7.8,11.9,0.256,1.33,0.291,73.0,97.0,101.0, ,4.48,-0.1, , 
331,2001,Padres,79.0,83.0,4.52,584.0,162.0,5.0,1.0,46.0, , ,1440.2,6278.0,1519.0,812.0,724.0,219.0,476.0,54.0,56.0,46.0,5.0,1088.0,6.8,2.97,2.29,1.37,17.3,7.6,9.8,0.264,1.38,0.293,71.0,111.0,109.0, ,4.62,-0.1, , 
332,2001,Indians,91.0,71.0,4.65,645.0,162.0,3.0,0.0,42.0, , ,1446.2,6312.0,1512.0,821.0,747.0,148.0,573.0,44.0,49.0,58.0,11.0,1218.0,7.58,3.56,2.13,0.92,19.3,9.1,10.2,0.266,1.44,0.315,68.1,104.0,90.0, ,3.99,0.66, , 
333,2001,Expos,68.0,94.0,4.69,653.0,162.0,5.0,3.0,28.0, , ,1431.1,6250.0,1509.0,812.0,746.0,190.0,525.0,40.0,61.0,55.0,4.0,1103.0,6.94,3.3,2.1,1.19,17.7,8.4,9.3,0.266,1.42,0.302,70.2,103.0,99.0, ,4.46,0.23, , 
334,2001,Reds,66.0,96.0,4.78,623.0,162.0,2.0,1.0,35.0, , ,1442.2,6324.0,1572.0,850.0,766.0,198.0,515.0,46.0,48.0,53.0,4.0,943.0,5.88,3.21,1.83,1.24,14.9,8.1,6.8,0.273,1.45,0.297,69.2,107.0,104.0, ,4.7,0.08, , 
335,2001,Devil Rays,62.0,100.0,4.96,532.0,162.0,1.0,1.0,30.0, , ,1423.2,6288.0,1513.0,887.0,784.0,207.0,569.0,21.0,75.0,75.0,7.0,1030.0,6.51,3.6,1.81,1.31,16.4,9.1,7.3,0.268,1.46,0.296,68.0,111.0,110.0, ,4.85,0.11, , 
336,2001,Pirates,62.0,100.0,5.05,572.0,162.0,8.0,2.0,36.0, , ,1416.1,6222.0,1493.0,858.0,794.0,167.0,549.0,74.0,80.0,49.0,4.0,908.0,5.77,3.49,1.65,1.06,14.6,8.8,5.8,0.267,1.44,0.293,66.9,115.0,106.0, ,4.63,0.41, , 
337,2001,Rangers,73.0,89.0,5.71,572.0,162.0,4.0,1.0,37.0, , ,1438.1,6469.0,1670.0,968.0,913.0,222.0,596.0,33.0,63.0,70.0,9.0,951.0,5.95,3.73,1.6,1.39,14.7,9.2,5.5,0.287,1.58,0.312,67.4,121.0,112.0, ,5.11,0.61, , 
338,2002,Braves,101.0,59.0,3.13,630.0,161.0,3.0,2.0,57.0,79.0,14.0,1467.1,6131.0,1302.0,565.0,511.0,123.0,554.0,63.0,42.0,40.0,4.0,1058.0,6.49,3.4,1.91,0.75,17.3,9.0,8.2,0.235,1.26,0.271,77.2,77.0,91.0,98.0,3.83,-0.69,4.11,4.14
339,2002,Angels,99.0,63.0,3.69,562.0,162.0,7.0,2.0,54.0,66.0,17.0,1452.1,6097.0,1345.0,644.0,595.0,169.0,509.0,24.0,49.0,52.0,7.0,999.0,6.19,3.15,1.96,1.05,16.4,8.4,8.0,0.243,1.28,0.269,75.6,83.0,97.0,100.0,4.25,-0.56,4.36,4.29
340,2002,Dodgers,92.0,70.0,3.69,585.0,162.0,4.0,2.0,56.0,78.0,15.0,1457.2,6139.0,1311.0,643.0,598.0,165.0,555.0,45.0,46.0,33.0,3.0,1132.0,6.99,3.43,2.04,1.02,18.4,9.0,9.4,0.237,1.28,0.27,75.5,96.0,99.0,98.0,4.12,-0.43,4.11,4.08
341,2002,Red Sox,93.0,69.0,3.75,500.0,162.0,5.0,3.0,51.0,40.0,17.0,1446.0,6049.0,1339.0,665.0,603.0,146.0,430.0,29.0,84.0,31.0,6.0,1157.0,7.2,2.68,2.69,0.91,19.1,7.1,12.0,0.242,1.22,0.282,72.1,82.0,88.0,89.0,3.74,0.01,3.87,3.72
342,2002,Mets,75.0,86.0,3.91,612.0,161.0,9.0,6.0,36.0,62.0,15.0,1442.2,6212.0,1408.0,703.0,626.0,163.0,543.0,75.0,55.0,22.0,7.0,1107.0,6.91,3.39,2.04,1.02,17.8,8.7,9.1,0.251,1.35,0.287,73.3,98.0,101.0,100.0,4.14,-0.23,4.2,4.11
343,2002,Expos,83.0,79.0,3.98,599.0,162.0,9.0,1.0,39.0,78.0,20.0,1453.0,6246.0,1475.0,718.0,642.0,165.0,508.0,80.0,46.0,51.0,5.0,1088.0,6.74,3.15,2.14,1.02,17.4,8.1,9.3,0.259,1.36,0.295,72.9,94.0,95.0,94.0,4.08,-0.11,3.97,3.97
344,2002,Mariners,93.0,69.0,4.07,505.0,162.0,8.0,3.0,43.0,57.0,21.0,1445.1,6117.0,1422.0,699.0,654.0,178.0,441.0,34.0,49.0,42.0,3.0,1063.0,6.62,2.75,2.41,1.11,17.4,7.2,10.2,0.253,1.29,0.284,73.0,97.0,96.0,95.0,4.11,-0.04,4.16,4.03
345,2002,Phillies,80.0,81.0,4.17,611.0,161.0,5.0,3.0,47.0,78.0,24.0,1449.2,6222.0,1381.0,724.0,671.0,153.0,570.0,54.0,70.0,68.0,5.0,1075.0,6.67,3.54,1.89,0.95,17.3,9.2,8.1,0.247,1.35,0.282,71.8,103.0,102.0,100.0,4.18,-0.01,4.2,4.15
346,2002,Reds,78.0,84.0,4.29,624.0,162.0,2.0,1.0,42.0,67.0,15.0,1453.2,6296.0,1502.0,774.0,693.0,173.0,550.0,63.0,56.0,52.0,2.0,980.0,6.07,3.41,1.78,1.07,15.6,8.7,6.8,0.264,1.41,0.293,71.5,102.0,103.0,102.0,4.41,-0.12,4.3,4.29
347,2002,Marlins,79.0,83.0,4.36,623.0,162.0,11.0,6.0,36.0,68.0,19.0,1456.1,6340.0,1449.0,763.0,706.0,151.0,631.0,46.0,58.0,55.0,7.0,1104.0,6.82,3.9,1.75,0.93,17.4,10.0,7.5,0.256,1.43,0.295,71.4,110.0,103.0,104.0,4.21,0.15,4.36,4.3
348,2002,White Sox,81.0,81.0,4.57,585.0,162.0,7.0,4.0,35.0,60.0,11.0,1423.0,6131.0,1422.0,798.0,723.0,190.0,528.0,31.0,60.0,54.0,6.0,945.0,5.98,3.34,1.79,1.2,15.4,8.6,6.8,0.257,1.37,0.279,69.5,100.0,101.0,103.0,4.61,-0.04,4.51,4.41
349,2002,Brewers,56.0,106.0,4.76,608.0,162.0,7.0,3.0,32.0,52.0,10.0,1432.1,6339.0,1468.0,821.0,757.0,199.0,666.0,82.0,62.0,64.0,8.0,1026.0,6.45,4.18,1.54,1.25,16.2,10.5,5.7,0.262,1.49,0.289,71.7,115.0,115.0,110.0,4.86,-0.1,4.61,4.55
350,2002,Indians,74.0,88.0,4.91,583.0,162.0,9.0,2.0,34.0,51.0,19.0,1424.2,6271.0,1508.0,837.0,777.0,142.0,603.0,38.0,57.0,52.0,8.0,1058.0,6.68,3.81,1.75,0.9,16.9,9.6,7.3,0.269,1.48,0.31,67.6,111.0,96.0,98.0,4.16,0.75,4.29,4.27
351,2002,Rangers,72.0,90.0,5.16,649.0,162.0,4.0,2.0,33.0,65.0,33.0,1439.2,6446.0,1528.0,882.0,826.0,194.0,669.0,32.0,76.0,84.0,11.0,1030.0,6.44,4.18,1.54,1.21,16.0,10.4,5.6,0.268,1.53,0.298,69.5,109.0,107.0,106.0,4.84,0.33,4.64,4.53
352,2002,Rockies,73.0,89.0,5.21,668.0,162.0,1.0,0.0,43.0,78.0,16.0,1426.2,6345.0,1554.0,898.0,826.0,225.0,582.0,49.0,64.0,42.0,6.0,920.0,5.8,3.67,1.58,1.42,14.5,9.2,5.3,0.273,1.5,0.292,69.1,107.0,112.0,110.0,5.08,0.13,4.6,4.55
353,2002,Giants,95.0,66.0,3.55,579.0,162.0,10.0,5.0,43.0,70.0,17.0,1437.1,6056.0,1349.0,616.0,567.0,116.0,523.0,44.0,36.0,36.0,2.0,992.0,6.21,3.27,1.9,0.73,16.4,8.6,7.7,0.245,1.3,0.281,74.0,90.0,95.0,102.0,3.8,-0.25,4.27,4.29
354,2002,Athletics,103.0,59.0,3.69,570.0,162.0,9.0,5.0,48.0,86.0,21.0,1452.0,6158.0,1391.0,654.0,595.0,135.0,474.0,45.0,62.0,40.0,9.0,1021.0,6.33,2.94,2.15,0.84,16.6,7.7,8.9,0.247,1.28,0.281,73.3,84.0,88.0,94.0,3.87,-0.18,4.09,4.06
355,2002,Cardinals,97.0,65.0,3.7,634.0,162.0,4.0,2.0,42.0,82.0,21.0,1446.1,6135.0,1355.0,648.0,595.0,141.0,547.0,39.0,60.0,40.0,2.0,1009.0,6.28,3.4,1.84,0.88,16.5,8.9,7.5,0.245,1.32,0.277,74.5,92.0,99.0,102.0,4.09,-0.39,4.3,4.27
356,2002,Yankees,103.0,58.0,3.89,495.0,161.0,9.0,5.0,53.0,46.0,16.0,1452.0,6159.0,1441.0,697.0,627.0,144.0,403.0,44.0,48.0,59.0,2.0,1135.0,7.04,2.5,2.82,0.89,18.4,6.5,11.9,0.252,1.27,0.293,70.7,88.0,83.0,89.0,3.62,0.27,3.86,3.78
357,2002,Diamondbacks,98.0,64.0,3.93,584.0,162.0,14.0,5.0,40.0,58.0,19.0,1446.2,6067.0,1361.0,674.0,631.0,170.0,421.0,30.0,54.0,48.0,11.0,1303.0,8.11,2.62,3.1,1.06,21.5,6.9,14.5,0.243,1.23,0.289,72.7,91.0,85.0,85.0,3.67,0.25,3.56,3.47
358,2002,Astros,84.0,78.0,4.0,642.0,162.0,2.0,2.0,43.0,70.0,15.0,1445.0,6205.0,1423.0,695.0,643.0,151.0,546.0,78.0,55.0,38.0,3.0,1219.0,7.59,3.4,2.23,0.94,19.7,8.8,10.9,0.254,1.36,0.3,73.3,94.0,91.0,93.0,3.88,0.12,3.91,3.84
359,2002,Twins,94.0,67.0,4.12,596.0,161.0,8.0,5.0,47.0,83.0,18.0,1444.2,6133.0,1454.0,712.0,662.0,184.0,439.0,24.0,45.0,62.0,3.0,1026.0,6.39,2.73,2.34,1.15,16.7,7.2,9.6,0.257,1.31,0.286,73.0,91.0,99.0,99.0,4.2,-0.08,4.31,4.12
360,2002,Pirates,72.0,89.0,4.24,619.0,161.0,2.0,1.0,47.0,96.0,19.0,1412.2,6131.0,1447.0,730.0,665.0,163.0,572.0,93.0,55.0,34.0,5.0,920.0,5.86,3.64,1.61,1.04,15.0,9.3,5.7,0.263,1.43,0.29,72.8,103.0,108.0,103.0,4.49,-0.25,4.32,4.38
361,2002,Cubs,67.0,95.0,4.3,552.0,162.0,11.0,3.0,23.0,32.0,25.0,1441.1,6236.0,1373.0,759.0,689.0,167.0,606.0,53.0,58.0,44.0,2.0,1333.0,8.32,3.78,2.2,1.04,21.4,9.7,11.7,0.246,1.37,0.296,70.9,107.0,95.0,93.0,4.0,0.3,3.91,3.81
362,2002,Orioles,67.0,95.0,4.46,569.0,162.0,8.0,1.0,31.0,58.0,15.0,1450.2,6258.0,1491.0,773.0,719.0,208.0,549.0,34.0,54.0,54.0,1.0,967.0,6.0,3.41,1.76,1.29,15.5,8.8,6.7,0.264,1.41,0.286,73.3,103.0,107.0,100.0,4.74,-0.28,4.37,4.34
363,2002,Padres,66.0,96.0,4.66,622.0,162.0,5.0,2.0,40.0,60.0,23.0,1436.1,6333.0,1522.0,815.0,743.0,177.0,582.0,61.0,66.0,51.0,4.0,1108.0,6.94,3.65,1.9,1.11,17.5,9.2,8.3,0.268,1.46,0.306,70.5,121.0,108.0,100.0,4.37,0.28,4.22,4.16
364,2002,Blue Jays,78.0,84.0,4.81,623.0,162.0,6.0,2.0,41.0,69.0,29.0,1438.1,6338.0,1504.0,828.0,768.0,177.0,590.0,56.0,71.0,57.0,4.0,991.0,6.2,3.69,1.68,1.11,15.6,9.3,6.3,0.265,1.46,0.294,69.7,104.0,103.0,103.0,4.56,0.24,4.52,4.43
365,2002,Tigers,55.0,106.0,4.94,533.0,161.0,11.0,4.0,33.0,32.0,21.0,1414.0,6215.0,1593.0,864.0,776.0,163.0,463.0,34.0,62.0,59.0,8.0,794.0,5.05,2.95,1.71,1.04,12.8,7.5,5.3,0.28,1.45,0.302,66.4,114.0,105.0,107.0,4.45,0.49,4.67,4.6
366,2002,Royals,62.0,100.0,5.21,583.0,162.0,12.0,4.0,30.0,40.0,24.0,1441.0,6386.0,1587.0,891.0,834.0,212.0,572.0,48.0,52.0,68.0,6.0,909.0,5.68,3.57,1.59,1.32,14.2,9.0,5.3,0.275,1.5,0.296,69.0,110.0,109.0,106.0,4.91,0.3,4.62,4.57
367,2002,Devil Rays,55.0,106.0,5.29,467.0,161.0,12.0,1.0,25.0,24.0,21.0,1440.1,6424.0,1567.0,918.0,847.0,215.0,620.0,24.0,94.0,62.0,10.0,925.0,5.78,3.87,1.49,1.34,14.4,9.7,4.8,0.274,1.52,0.296,68.8,120.0,117.0,113.0,5.11,0.19,4.94,4.73
368,2003,Dodgers,85.0,77.0,3.16,600.0,162.0,3.0,3.0,58.0,81.0,8.0,1457.2,6001.0,1254.0,556.0,511.0,127.0,526.0,35.0,40.0,50.0,5.0,1289.0,7.96,3.25,2.45,0.78,21.5,8.8,12.7,0.231,1.22,0.28,77.0,78.0,82.0,84.0,3.56,-0.41,3.63,3.67
369,2003,Giants,100.0,61.0,3.73,622.0,161.0,7.0,4.0,43.0,77.0,17.0,1437.1,6090.0,1349.0,638.0,595.0,136.0,546.0,34.0,43.0,68.0,8.0,1006.0,6.3,3.42,1.84,0.85,16.5,9.0,7.6,0.245,1.32,0.278,74.4,90.0,98.0,101.0,4.09,-0.37,4.4,4.39
370,2003,Cubs,88.0,74.0,3.83,582.0,162.0,13.0,6.0,36.0,62.0,15.0,1456.1,6227.0,1304.0,683.0,619.0,143.0,617.0,36.0,71.0,63.0,3.0,1404.0,8.68,3.81,2.28,0.88,22.6,9.9,12.6,0.235,1.32,0.291,73.1,89.0,86.0,86.0,3.8,0.03,3.75,3.74
371,2003,Astros,87.0,75.0,3.87,664.0,162.0,1.0,0.0,50.0,91.0,14.0,1450.0,6176.0,1350.0,677.0,623.0,161.0,565.0,53.0,74.0,40.0,4.0,1139.0,7.07,3.51,2.02,1.0,18.4,9.2,9.3,0.244,1.32,0.281,74.4,89.0,97.0,99.0,4.23,-0.36,4.29,4.15
372,2003,Yankees,101.0,61.0,4.03,530.0,163.0,8.0,3.0,49.0,57.0,18.0,1462.0,6209.0,1512.0,716.0,655.0,145.0,375.0,36.0,49.0,33.0,0.0,1119.0,6.89,2.31,2.98,0.89,18.0,6.0,12.0,0.261,1.29,0.302,70.4,90.0,82.0,88.0,3.66,0.37,3.92,3.87
373,2003,Phillies,86.0,76.0,4.06,599.0,162.0,9.0,7.0,33.0,56.0,18.0,1443.2,6195.0,1386.0,697.0,651.0,142.0,536.0,51.0,77.0,53.0,4.0,1060.0,6.61,3.34,1.98,0.89,17.1,8.7,8.5,0.248,1.33,0.284,72.3,97.0,97.0,99.0,4.12,-0.06,4.32,4.24
374,2003,White Sox,86.0,76.0,4.17,523.0,162.0,12.0,0.0,36.0,33.0,17.0,1431.0,6067.0,1364.0,715.0,663.0,162.0,518.0,30.0,53.0,39.0,4.0,1056.0,6.64,3.26,2.04,1.02,17.4,8.5,8.9,0.248,1.32,0.281,71.4,90.0,90.0,97.0,4.22,-0.05,4.32,4.27
375,2003,Angels,77.0,85.0,4.28,537.0,162.0,5.0,2.0,39.0,56.0,13.0,1431.1,6161.0,1444.0,743.0,681.0,190.0,486.0,38.0,76.0,53.0,3.0,980.0,6.16,3.06,2.02,1.19,15.9,7.9,8.0,0.258,1.35,0.283,72.6,96.0,103.0,103.0,4.57,-0.28,4.58,4.4
376,2003,Red Sox,95.0,67.0,4.49,599.0,162.0,5.0,0.0,36.0,46.0,21.0,1464.2,6355.0,1503.0,809.0,731.0,153.0,488.0,41.0,76.0,44.0,0.0,1141.0,7.01,3.0,2.34,0.94,18.0,7.7,10.3,0.26,1.36,0.3,67.9,97.0,91.0,92.0,3.99,0.51,4.09,4.0
377,2003,Cardinals,85.0,77.0,4.62,622.0,162.0,9.0,3.0,41.0,72.0,30.0,1463.2,6375.0,1544.0,796.0,751.0,210.0,508.0,36.0,65.0,53.0,1.0,969.0,5.96,3.12,1.91,1.29,15.2,8.0,7.2,0.266,1.4,0.289,72.5,110.0,111.0,106.0,4.75,-0.13,4.6,4.48
378,2003,Blue Jays,86.0,76.0,4.69,605.0,162.0,14.0,4.0,35.0,64.0,17.0,1435.0,6270.0,1560.0,826.0,748.0,184.0,485.0,46.0,57.0,56.0,2.0,984.0,6.17,3.04,2.03,1.15,15.7,7.7,8.0,0.272,1.43,0.302,69.2,100.0,98.0,95.0,4.46,0.23,4.26,4.24
379,2003,Padres,64.0,98.0,4.87,635.0,162.0,2.0,0.0,31.0,60.0,18.0,1431.1,6303.0,1458.0,831.0,775.0,208.0,611.0,52.0,62.0,64.0,3.0,1091.0,6.86,3.84,1.79,1.31,17.3,9.7,7.6,0.259,1.45,0.289,70.7,122.0,115.0,103.0,4.81,0.07,4.47,4.37
380,2003,Brewers,68.0,94.0,5.03,622.0,162.0,5.0,1.0,44.0,59.0,27.0,1452.0,6459.0,1590.0,873.0,811.0,219.0,575.0,43.0,61.0,57.0,8.0,1034.0,6.41,3.56,1.8,1.36,16.0,8.9,7.1,0.273,1.49,0.3,70.5,117.0,111.0,108.0,4.88,0.14,4.68,4.5
381,2003,Reds,69.0,93.0,5.09,637.0,162.0,4.0,1.0,38.0,60.0,26.0,1446.1,6423.0,1578.0,886.0,818.0,209.0,590.0,61.0,48.0,46.0,3.0,932.0,5.8,3.67,1.58,1.3,14.5,9.2,5.3,0.273,1.5,0.295,69.2,117.0,111.0,108.0,4.94,0.15,4.7,4.66
382,2003,Tigers,43.0,119.0,5.32,613.0,162.0,3.0,0.0,27.0,44.0,19.0,1438.2,6376.0,1616.0,928.0,850.0,195.0,557.0,35.0,56.0,52.0,5.0,764.0,4.78,3.48,1.37,1.22,12.0,8.7,3.3,0.28,1.51,0.296,66.5,121.0,114.0,111.0,5.01,0.31,4.95,4.93
383,2003,Athletics,96.0,66.0,3.63,526.0,162.0,16.0,5.0,48.0,53.0,12.0,1441.2,6078.0,1336.0,643.0,582.0,140.0,499.0,42.0,54.0,41.0,10.0,1018.0,6.36,3.12,2.04,0.87,16.8,8.2,8.5,0.242,1.27,0.274,73.6,81.0,90.0,94.0,4.03,-0.4,4.21,4.2
384,2003,Mariners,93.0,69.0,3.76,528.0,162.0,8.0,3.0,38.0,48.0,14.0,1441.0,6025.0,1340.0,637.0,602.0,173.0,466.0,24.0,54.0,35.0,4.0,1001.0,6.25,2.91,2.15,1.08,16.6,7.7,8.9,0.243,1.25,0.269,75.6,87.0,98.0,101.0,4.29,-0.53,4.49,4.33
385,2003,Diamondbacks,84.0,78.0,3.84,614.0,162.0,7.0,5.0,42.0,47.0,13.0,1455.0,6230.0,1379.0,685.0,621.0,150.0,526.0,53.0,72.0,52.0,9.0,1291.0,7.99,3.25,2.45,0.93,20.7,8.4,12.3,0.245,1.31,0.293,73.1,85.0,86.0,88.0,3.83,0.01,3.81,3.75
386,2003,Expos,83.0,79.0,4.01,599.0,162.0,15.0,2.0,42.0,67.0,18.0,1437.2,6171.0,1467.0,716.0,641.0,181.0,463.0,51.0,71.0,71.0,4.0,1028.0,6.44,2.9,2.22,1.13,16.7,7.5,9.2,0.26,1.34,0.29,73.5,91.0,98.0,97.0,4.35,-0.34,4.23,4.16
